#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       2    -0.009865     0.580153       2
       3    -0.009285     0.442544       3
       4    -0.005287     0.058875       4
       5    -0.007053     0.188771       5
       6     0.008807    -0.356851       6
       7     0.008237    -0.326490       7
       8     0.007554    -0.259319       8
       9     0.007302    -0.248557       9
      10    -0.007242     0.269985      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 2.000000
#! SET iteration  11
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003346    -0.005269       1
       2    -0.010851     0.619174       2
       3    -0.010191     0.486699       3
       4    -0.005734     0.095117       4
       5    -0.007783     0.228976       5
       6     0.009663    -0.396047       6
       7     0.009060    -0.351480       7
       8     0.008350    -0.304921       8
       9     0.008041    -0.302366       9
      10    -0.007984     0.281168      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 4.000000
#! SET iteration  12
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003481    -0.021933       1
       2    -0.011843     0.655563       2
       3    -0.011120     0.531333       3
       4    -0.006267     0.119268       4
       5    -0.008556     0.254809       5
       6     0.010554    -0.441677       6
       7     0.009920    -0.390816       7
       8     0.009182    -0.336216       8
       9     0.008830    -0.344453       9
      10    -0.008770     0.314613      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 6.000000
#! SET iteration  13
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003752    -0.045987       1
       2    -0.012839     0.686135       2
       3    -0.012062     0.563111       3
       4    -0.006905     0.157445       4
       5    -0.009388     0.298772       5
       6     0.011459    -0.465004       6
       7     0.010777    -0.397377       7
       8     0.010060    -0.385232       8
       9     0.009673    -0.398736       9
      10    -0.009528     0.304684      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 8.000000
#! SET iteration  14
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003922    -0.029088       1
       2    -0.013839     0.715669       2
       3    -0.013021     0.599527       3
       4    -0.007377     0.118087       4
       5    -0.010035     0.235872       5
       6     0.012388    -0.502638       6
       7     0.011663    -0.430635       7
       8     0.010751    -0.306955       8
       9     0.010331    -0.315632       9
      10    -0.010325     0.334341      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 10.000000
#! SET iteration  15
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.004012    -0.015571       1
       2    -0.014833     0.728844       2
       3    -0.013950     0.584033       3
       4    -0.007756     0.094970       4
       5    -0.010628     0.214857       5
       6     0.013216    -0.445812       6
       7     0.012344    -0.336698       7
       8     0.011433    -0.303929       8
       9     0.011020    -0.337648       9
      10    -0.010835     0.226279      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 12.000000
#! SET iteration  16
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.004113    -0.017186       1
       2    -0.015831     0.753504       2
       3    -0.014896     0.615938       3
       4    -0.008124     0.091355       4
       5    -0.011186     0.201070       5
       6     0.014076    -0.479907       6
       7     0.013065    -0.366293       7
       8     0.012069    -0.281811       8
       9     0.011660    -0.311246       9
      10    -0.011386     0.248539      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 14.000000
#! SET iteration  17
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003975     0.026021       1
       2    -0.016802     0.735014       2
       3    -0.015755     0.554066       3
       4    -0.008460     0.083087       4
       5    -0.011836     0.248990       5
       6     0.014894    -0.454479       6
       7     0.013840    -0.411027       7
       8     0.012754    -0.311739       8
       9     0.012239    -0.279420       9
      10    -0.012011     0.292762      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 16.000000
#! SET iteration  18
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003674     0.060762       1
       2    -0.017764     0.737008       2
       3    -0.016571     0.524075       3
       4    -0.008624     0.041490       4
       5    -0.012460     0.237513       5
       6     0.015632    -0.406412       6
       7     0.014576    -0.387027       7
       8     0.013487    -0.343190       8
       9     0.012886    -0.323034       9
      10    -0.012689     0.327004      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 18.000000
#! SET iteration  19
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003422     0.050468       1
       2    -0.018737     0.762110       2
       3    -0.017425     0.566913       3
       4    -0.008805     0.045488       4
       5    -0.013057     0.225271       5
       6     0.016425    -0.455209       6
       7     0.015363    -0.429884       7
       8     0.014182    -0.322925       8
       9     0.013504    -0.306293       9
      10    -0.013425     0.366150      10
#!-------------------


#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 20.000000
#! SET iteration  20
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_phi  11
       0     0.000000     0.000000       0
       1     0.003299     0.024952       1
       2    -0.019716     0.782440       2
       3    -0.018305     0.596850       3
       4    -0.009110     0.079403       4
       5    -0.013714     0.254591       5
       6     0.017248    -0.481277       6
       7     0.016162    -0.440330       7
       8     0.014920    -0.349738       8
       9     0.014169    -0.335223       9
      10    -0.014156     0.364123      10
#!-------------------


